id_cliente,genero,regiao,faixa_etaria,renda_mensal,score_bureau,tempo_emprego_meses,y_real,score_modelo_v1,pred_v1,score_modelo_v2,pred_v2,obs_internas
C03520,M,Sudeste,26-40,2490.05,655,65,1,0.286323,0,0.355192,0,
C03521,M,Sudeste,18-25,1417.49,602,23,1,0.152462,0,0.318762,0,
C03522,F,Sudeste,41-60,1908.28,498,132,0,0.22126,0,0.108288,0,
C03523,M,Centro-Oeste,26-40,1817.36,525,11,0,0.060981,0,0.167344,0,
C03524,M,Sudeste,60+,3608.56,473,180,0,0.624858,1,0.267583,0,
C03525,F,Nordeste,26-40,3346.22,556,0,1,0.171193,0,0.449621,0,
C03526,F,Nordeste,41-60,2586.77,580,148,1,0.629324,1,0.388027,0,
C03527,F,Sudeste,26-40,3367.36,590,3,0,0.153624,0,0.410657,0,
C03528,F,Nordeste,26-40,1583.6,482,53,1,0.074986,0,0.1107,0,
C03529,F,Centro-Oeste,18-25,1000.0,524,5,0,0.042778,0,0.125934,0,
C03530,F,Sudeste,41-60,8505.21,766,134,1,0.982683,1,0.970039,1,
C03531,F,Nordeste,26-40,1019.34,483,0,0,0.010873,0,0.034569,0,
C03532,F,Nordeste,26-40,2431.38,697,32,0,0.26492,0,0.45993,0,
C03533,F,Sudeste,41-60,3958.75,706,162,0,0.915717,1,0.782567,1,
C03534,F,Sudeste,26-40,2246.5,647,37,1,0.328965,0,0.521288,1,
C03535,M,Nordeste,41-60,8659.78,874,226,1,0.99871,1,0.990867,1,
C03536,M,Sudeste,26-40,4566.36,520,28,0,0.098489,0,0.210187,0,
C03537,M,Norte,26-40,2364.96,650,54,0,0.317871,0,0.43066,0,
C03538,F,Nordeste,41-60,4837.15,686,128,1,0.920094,1,0.868332,1,
C03539,F,Sudeste,60+,4594.16,695,174,1,0.937534,1,0.805519,1,
C03540,M,Nordeste,26-40,1819.39,529,115,1,0.398942,0,0.283201,0,
C03541,F,Nordeste,41-60,4813.61,800,116,1,0.956704,1,0.941914,1,
C03542,M,Nordeste,18-25,1000.0,585,35,0,0.095085,0,0.178343,0,
C03543,M,Sudeste,18-25,1586.32,688,11,1,0.197747,0,0.450107,0,
C03544,M,Sudeste,18-25,1000.0,594,0,0,0.077932,0,0.234106,0,
C03545,M,Sudeste,26-40,7017.05,652,120,1,0.888273,1,0.840118,1,
C03546,M,Sudeste,26-40,4693.03,667,75,1,0.776466,1,0.820046,1,
C03547,F,Sudeste,26-40,4960.24,789,57,1,0.889608,1,0.937661,1,
C03548,M,Sudeste,26-40,6808.23,690,57,1,0.7847,1,0.869393,1,
C03549,M,Nordeste,41-60,3407.45,488,159,0,0.420228,0,0.17462,0,
C03550,F,Sudeste,26-40,2129.59,649,35,0,0.457727,0,0.658478,1,
C03551,F,Sul,18-25,3055.1,599,2,1,0.274996,0,0.595672,1,
C03552,M,Nordeste,41-60,10996.25,703,180,1,0.977925,1,0.923505,1,
C03553,M,Sul,26-40,2634.8,578,40,0,0.331116,0,0.506662,1,
C03554,M,Nordeste,26-40,1967.63,665,110,0,0.385308,0,0.293095,0,
C03555,M,Norte,18-25,3906.17,661,42,1,0.540354,1,0.718576,1,
C03556,M,Sul,26-40,1879.84,518,34,0,0.097931,0,0.189038,0,
C03557,M,Sudeste,26-40,4135.43,552,60,0,0.124159,0,0.173095,0,
C03558,M,Nordeste,41-60,5337.44,490,160,0,0.463284,0,0.205386,0,
C03559,F,Nordeste,26-40,3221.74,656,58,1,0.543083,1,0.662527,1,
C03560,M,Nordeste,41-60,1602.47,508,162,0,0.249313,0,0.080241,0,
C03561,F,Sudeste,18-25,1000.0,538,17,0,0.059261,0,0.14462,0,
C03562,M,Norte,41-60,7235.22,622,162,0,0.921028,1,0.796283,1,
C03563,M,Sudeste,26-40,10582.34,880,131,1,0.99173,1,0.987268,1,
C03564,F,Nordeste,18-25,1749.93,656,0,1,0.158905,0,0.425797,0,
C03565,F,Sudeste,60+,4298.89,605,139,1,0.788588,1,0.618404,1,
C03566,F,Nordeste,41-60,4633.91,713,89,1,0.871426,1,0.879225,1,
C03567,M,Sudeste,41-60,4718.52,655,195,1,0.944974,1,0.769355,1,
C03568,M,Norte,26-40,2049.44,644,76,1,0.418923,0,0.460609,0,
C03569,M,Sudeste,18-25,1000.0,523,0,0,0.017882,0,0.056976,0,
C03570,F,Sudeste,18-25,1000.0,618,0,0,0.121843,0,0.336841,0,
C03571,M,Nordeste,26-40,1896.57,562,56,0,0.14861,0,0.21292,0,
C03572,F,Sudeste,41-60,3202.9,623,92,0,0.54613,1,0.519981,1,
C03573,F,Sudeste,41-60,8187.62,860,183,1,0.996258,1,0.986478,1,
C03574,M,Norte,41-60,1700.57,436,86,0,0.047198,0,0.040433,0,
C03575,M,Sudeste,41-60,4087.22,552,75,0,0.458012,0,0.508074,1,
C03576,M,Nordeste,41-60,9384.46,733,163,1,0.943945,1,0.851253,1,
C03577,F,Sudeste,60+,1621.64,561,131,0,0.448546,0,0.27421,0,
C03578,M,Sul,26-40,3565.82,721,47,1,0.690441,1,0.820644,1,
C03579,M,Sudeste,41-60,3936.01,569,103,1,0.483628,0,0.424574,0,
C03580,F,Centro-Oeste,26-40,4455.52,738,60,0,0.738756,1,0.822066,1,
C03581,M,Centro-Oeste,41-60,5285.87,743,170,1,0.979461,1,0.935697,1,
C03582,F,Sul,60+,1943.97,593,196,0,0.72308,1,0.298159,0,
C03583,F,Sudeste,41-60,17152.05,833,142,1,0.996379,1,0.99348,1,
C03584,M,Nordeste,26-40,6199.35,791,94,1,0.958103,1,0.960368,1,
C03585,F,Sudeste,41-60,4493.12,632,125,0,0.853814,1,0.77225,1,
C03586,F,Sul,26-40,2456.46,564,4,0,0.084733,0,0.241957,0,
C03587,F,Sudeste,41-60,8387.52,557,149,1,0.843073,1,0.684544,1,
C03588,F,Sul,41-60,4482.44,807,139,1,0.962366,1,0.928518,1,
C03589,M,Sudeste,41-60,4443.74,544,104,0,0.312856,0,0.251064,0,
C03590,M,Nordeste,26-40,4778.47,672,115,1,0.825088,1,0.767098,1,
C03591,F,Nordeste,18-25,1583.13,731,20,0,0.295903,0,0.552831,1,
C03592,M,Norte,26-40,3690.88,580,81,1,0.562276,1,0.589246,1,
C03593,M,Sul,26-40,1000.0,347,19,0,0.00765,0,0.017011,0,
C03594,M,Sul,26-40,1580.0,591,27,0,0.153221,0,0.307273,0,
C03595,M,Nordeste,26-40,2884.71,603,57,1,0.270818,0,0.363631,0,
C03596,M,Sudeste,26-40,5159.69,522,128,1,0.594763,1,0.437559,0,
C03597,M,Sul,26-40,2784.67,618,23,0,0.197199,0,0.406367,0,
C03598,F,Nordeste,41-60,5136.26,662,159,0,0.881386,1,0.710848,1,
C03599,F,Nordeste,18-25,2989.61,753,0,1,0.452521,0,0.781488,1,
C03600,F,Nordeste,60+,1712.08,551,158,0,0.551926,1,0.271491,0,
C03601,F,Sudeste,41-60,5219.17,742,128,1,0.949462,1,0.91767,1,
C03602,F,Sudeste,41-60,4352.12,472,108,1,0.184896,0,0.131065,0,
C03603,M,Sudeste,18-25,1321.95,579,0,1,0.060751,0,0.192279,0,
C03604,M,Sudeste,26-40,4439.55,607,64,0,0.574538,1,0.670618,1,
C03605,F,Sudeste,41-60,3729.01,527,68,0,0.285138,0,0.347891,0,
C03606,M,Nordeste,26-40,1431.04,595,0,0,0.108889,0,0.313492,0,
C03607,M,Sudeste,26-40,1750.45,629,68,1,0.248116,0,0.292304,0,
C03608,F,Sudeste,18-25,2112.33,669,0,1,0.236051,0,0.553907,1,
C03609,F,Sudeste,41-60,7660.14,557,164,0,0.87255,1,0.68372,1,
C03610,F,Norte,60+,1803.97,482,161,0,0.145636,0,0.043409,0,
C03611,F,Nordeste,41-60,5424.1,704,143,1,0.959547,1,0.91609,1,
C03612,F,Sudeste,18-25,1387.76,544,1,0,0.064739,0,0.198343,0,
C03613,M,Nordeste,26-40,2312.92,783,71,1,0.597885,1,0.663018,1,
C03614,F,Centro-Oeste,26-40,1930.32,353,0,0,0.013015,0,0.042855,0,
C03615,M,Sudeste,18-25,2155.81,541,5,0,0.100919,0,0.281178,0,
C03616,M,Nordeste,18-25,1481.11,357,0,0,0.008436,0,0.026182,0,
C03617,M,Norte,26-40,2690.05,691,78,0,0.631939,1,0.662948,1,
C03618,F,Centro-Oeste,41-60,2792.3,529,143,0,0.503185,1,0.286624,0,
C03619,F,Sudeste,26-40,4301.15,714,78,1,0.817868,1,0.850919,1,
C03620,F,Sul,60+,5030.72,618,183,0,0.908715,1,0.697795,1,
C03621,F,Sudeste,18-25,1068.33,575,0,0,0.026822,0,0.086311,0,
C03622,F,Nordeste,26-40,1423.62,512,16,0,0.071849,0,0.17699,0,
C03623,M,Sul,26-40,2103.71,531,107,0,0.277056,0,0.208035,0,
C03624,M,Norte,41-60,3661.59,554,166,1,0.803715,1,0.53921,1,
C03625,M,Sudeste,26-40,2014.72,518,37,0,0.116753,0,0.205746,0,
C03626,M,Sudeste,41-60,3931.55,473,96,0,0.316551,0,0.279708,0,
C03627,M,Sudeste,60+,4833.32,578,189,1,0.86329,1,0.565256,1,
C03628,F,Sudeste,18-25,3196.0,786,0,1,0.615899,1,0.87651,1,
C03629,F,Nordeste,41-60,4949.1,595,112,1,0.683709,1,0.604283,1,
C03630,F,Sudeste,26-40,1829.48,508,62,1,0.11196,0,0.146962,0,
C03631,F,Sudeste,41-60,14771.38,822,173,1,0.992627,1,0.97813,1,
C03632,F,Sudeste,26-40,1697.69,558,40,0,0.081367,0,0.1426,0,
C03633,F,Norte,26-40,1683.82,618,39,1,0.31174,0,0.483418,0,
C03634,M,Nordeste,41-60,3733.45,477,115,1,0.352723,0,0.252087,0,
C03635,M,Sudeste,26-40,1541.15,551,62,0,0.185593,0,0.238617,0,
C03636,F,Sul,26-40,2976.38,601,9,1,0.302306,0,0.600634,1,
C03637,M,Sudeste,60+,2694.46,674,228,0,0.967025,1,0.764092,1,
C03638,F,Nordeste,26-40,3364.6,795,49,1,0.788985,1,0.884723,1,
C03639,M,Nordeste,60+,3254.37,663,210,1,0.928742,1,0.659573,1,
C03640,F,Nordeste,41-60,1726.97,435,62,0,0.061839,0,0.079483,0,
C03641,F,Sudeste,41-60,3965.85,618,86,1,0.501509,1,0.515716,1,
C03642,M,Sul,41-60,3767.52,568,118,0,0.378938,0,0.264038,0,
C03643,F,Sudeste,26-40,3038.81,642,58,0,0.529739,1,0.647609,1,
C03644,M,Nordeste,26-40,2937.78,519,88,1,0.199923,0,0.18408,0,
C03645,M,Nordeste,41-60,4983.77,767,207,1,0.980423,1,0.895319,1,
C03646,F,Centro-Oeste,41-60,3870.21,515,121,0,0.257904,0,0.159761,0,
C03647,F,Nordeste,18-25,1419.37,551,0,0,0.035078,0,0.112121,0,
C03648,M,Sudeste,26-40,4158.47,595,51,1,0.464959,0,0.614091,1,
C03649,F,Sudeste,26-40,1744.26,650,64,1,0.431257,0,0.517883,1,
C03650,F,Sul,41-60,5957.27,604,105,1,0.466446,0,0.401413,0,
C03651,M,Norte,41-60,2095.52,614,105,0,0.638032,1,0.565289,1,
C03652,M,Sudeste,26-40,2017.58,640,71,1,0.51318,1,0.573942,1,
C03653,F,Sul,26-40,2891.35,640,61,1,0.568086,1,0.670487,1,
C03654,F,Centro-Oeste,18-25,1310.9,460,0,0,0.018947,0,0.0598,0,
C03655,M,Sudeste,26-40,2117.33,459,73,0,0.088091,0,0.094386,0,
C03656,F,Sudeste,18-25,1899.11,548,0,0,0.10656,0,0.308647,0,
C03657,F,Nordeste,26-40,2400.5,586,24,0,0.063484,0,0.146544,0,
C03658,M,Sudeste,41-60,6685.64,835,226,1,0.9971,1,0.978795,1,
C03659,M,Nordeste,60+,1599.96,711,212,1,0.946418,1,0.709719,1,
C03660,M,Sul,60+,2497.74,758,244,1,0.984445,1,0.848947,1,
C03661,M,Nordeste,26-40,1235.17,557,60,0,0.155347,0,0.204275,0,
C03662,F,Norte,18-25,1449.44,582,18,0,0.123334,0,0.282101,0,
C03663,F,Nordeste,41-60,2218.86,475,79,1,0.07811,0,0.077612,0,
C03664,M,Sul,26-40,2376.49,444,123,0,0.241107,0,0.140464,0,
C03665,M,Sul,26-40,1266.44,378,33,0,0.021107,0,0.040565,0,
C03666,M,Sul,41-60,2567.34,491,94,0,0.152809,0,0.126035,0,
C03667,M,Nordeste,41-60,2747.19,573,149,0,0.671256,1,0.429212,0,
C03668,M,Nordeste,26-40,4407.06,690,83,1,0.831092,1,0.851181,1,
C03669,M,Centro-Oeste,41-60,6729.4,738,194,1,0.976336,1,0.897628,1,
C03670,F,Centro-Oeste,18-25,1449.79,681,15,0,0.248623,0,0.504771,1,
C03671,F,Sudeste,18-25,1038.17,583,0,0,0.027928,0,0.089764,0,
C03672,M,Sudeste,41-60,3454.66,767,164,1,0.958383,1,0.882762,1,
C03673,M,Norte,26-40,5057.06,760,122,1,0.944954,1,0.918522,1,
C03674,F,Sudeste,41-60,4843.98,649,113,0,0.595137,1,0.499331,0,
C03675,F,Nordeste,41-60,3732.52,567,71,1,0.285015,0,0.341605,0,
C03676,M,Nordeste,26-40,2715.43,594,62,1,0.521911,1,0.617551,1,
C03677,M,Sudeste,41-60,6897.51,757,209,1,0.992412,1,0.956837,1,
C03678,M,Centro-Oeste,60+,3071.58,593,173,0,0.81557,1,0.531702,1,
C03679,M,Nordeste,41-60,5267.25,664,168,1,0.942883,1,0.833158,1,
C03680,M,Norte,26-40,3034.2,700,111,1,0.781286,1,0.721268,1,
C03681,M,Sudeste,26-40,6132.07,724,66,1,0.853236,1,0.902695,1,
C03682,M,Nordeste,26-40,7793.32,594,100,1,0.728278,1,0.704583,1,
C03683,F,Sul,41-60,3567.52,572,133,1,0.664094,1,0.489906,0,
C03684,F,Nordeste,26-40,3843.14,556,19,1,0.247803,0,0.493888,0,
C03685,F,Sul,41-60,3174.96,533,153,0,0.725293,1,0.475315,0,
C03686,M,Sudeste,26-40,3500.03,550,30,0,0.222935,0,0.413678,0,
C03687,M,Nordeste,26-40,3634.63,615,50,0,0.392347,0,0.545221,1,
C03688,F,Sudeste,26-40,2167.86,648,36,1,0.328935,0,0.52454,1,
C03689,M,Norte,60+,1733.7,660,170,1,0.684157,1,0.352839,0,
C03690,M,Sudeste,26-40,1625.11,630,66,0,0.442432,0,0.517173,1,
C03691,F,Nordeste,18-25,1444.44,677,0,0,0.209438,0,0.508109,1,
C03692,M,Centro-Oeste,26-40,3728.75,605,68,0,0.485632,0,0.567803,1,
C03693,M,Nordeste,41-60,5834.2,677,106,1,0.892938,1,0.872723,1,
C03694,F,Norte,41-60,3957.28,606,114,0,0.511779,1,0.402105,0,
C03695,F,Centro-Oeste,41-60,4412.58,647,75,1,0.585781,1,0.646186,1,
C03696,F,Sudeste,41-60,4095.21,595,87,1,0.689812,1,0.696659,1,
C03697,M,Nordeste,26-40,2338.94,565,54,0,0.280452,0,0.388898,0,
C03698,M,Sudeste,60+,1000.0,433,208,0,0.45039,0,0.091413,0,
C03699,F,Nordeste,18-25,1781.94,566,0,1,0.086628,0,0.262659,0,
C03700,M,Sudeste,60+,6027.16,727,240,1,0.992181,1,0.927513,1,
C03701,F,Nordeste,41-60,7722.29,660,71,1,0.790714,1,0.84625,1,
C03702,F,Nordeste,18-25,2281.68,643,0,0,0.314728,0,0.647157,1,
C03703,F,Sudeste,41-60,8940.55,617,124,1,0.878012,1,0.817603,1,
C03704,F,Sudeste,18-25,1000.0,467,0,0,0.027891,0,0.088658,0,
C03705,M,Nordeste,60+,2958.73,664,211,1,0.944399,1,0.711416,1,
C03706,M,Sudeste,60+,4913.1,698,183,1,0.944217,1,0.803157,1,
C03707,M,Sul,26-40,6285.03,718,131,1,0.944534,1,0.906344,1,
C03708,M,Norte,41-60,3717.31,610,160,1,0.845964,1,0.640098,1,
C03709,M,Sudeste,26-40,8906.42,686,50,1,0.756616,1,0.866436,1,
C03710,F,Sudeste,41-60,5345.19,663,139,0,0.862594,1,0.750711,1,
C03711,F,Centro-Oeste,26-40,1435.0,606,90,0,0.341066,0,0.318034,0,
C03712,M,Centro-Oeste,60+,3421.89,715,161,1,0.910435,1,0.772315,1,
C03713,M,Sudeste,26-40,2784.23,614,64,0,0.452724,0,0.545488,1,
C03714,M,Sul,26-40,3271.75,618,90,1,0.717157,1,0.712272,1,
C03715,M,Sudeste,18-25,1134.58,584,0,1,0.068708,0,0.211668,0,
C03716,F,Norte,26-40,1704.22,475,0,0,0.041511,0,0.133972,0,
C03717,F,Sudeste,26-40,1123.41,516,48,0,0.038213,0,0.058357,0,
C03718,F,Sul,41-60,5554.69,543,123,1,0.659032,1,0.530182,1,
C03719,F,Sudeste,60+,1983.46,427,119,0,0.107579,0,0.05776,0,
C03720,F,Centro-Oeste,60+,2708.98,586,190,1,0.839321,1,0.502218,1,
C03721,F,Sul,41-60,6144.47,771,224,1,0.995269,1,0.965532,1,
C03722,F,Nordeste,41-60,7493.65,749,77,1,0.880731,1,0.910753,1,
C03723,F,Sudeste,41-60,1746.33,432,126,1,0.118857,0,0.057348,0,
C03724,M,Sudeste,26-40,1123.69,429,50,0,0.015961,0,0.022914,0,
C03725,M,Sudeste,41-60,3269.62,625,86,0,0.524434,1,0.535151,1,
C03726,M,Nordeste,60+,3253.84,618,172,1,0.886959,1,0.675718,1,
C03727,M,Sudeste,18-25,4645.78,607,0,0,0.121077,0,0.353923,0,
C03728,F,Centro-Oeste,41-60,4619.0,658,125,0,0.845327,1,0.763203,1,
C03729,F,Sudeste,26-40,2304.89,587,0,0,0.133711,0,0.374871,0,
C03730,F,Sudeste,60+,1943.98,531,148,1,0.619345,1,0.366152,0,
C03731,F,Centro-Oeste,41-60,6111.12,636,139,0,0.851206,1,0.7326,1,
C03732,M,Sul,26-40,3979.61,715,81,1,0.813113,1,0.839717,1,
C03733,F,Sul,26-40,5904.36,636,38,0,0.545521,1,0.740051,1,
C03734,M,Sudeste,41-60,3141.33,599,176,1,0.840399,1,0.564395,1,
C03735,M,Nordeste,18-25,1048.95,390,43,0,0.012776,0,0.019967,0,
C03736,F,Sudeste,26-40,3176.3,564,56,0,0.443517,0,0.564312,1,
C03737,F,Sudeste,26-40,3181.35,592,103,0,0.598468,1,0.538196,1,
C03738,M,Sudeste,41-60,3882.96,713,185,0,0.967903,1,0.874166,1,
C03739,M,Sudeste,26-40,1000.0,492,0,0,0.010031,0,0.032039,0,
C03740,F,Norte,18-25,3142.94,638,27,0,0.29104,0,0.523013,1,
C03741,M,Norte,26-40,1502.24,560,76,0,0.198641,0,0.21482,0,
C03742,M,Norte,26-40,3926.48,706,85,1,0.856641,1,0.870362,1,
C03743,F,Sudeste,26-40,2236.06,492,0,0,0.057592,0,0.184094,0,
C03744,F,Sul,26-40,4972.62,781,108,1,0.960212,1,0.952319,1,
C03745,M,Sudeste,41-60,3145.95,813,239,1,0.991381,1,0.920693,1,
C03746,F,Sudeste,26-40,1786.44,489,0,0,0.075133,0,0.226896,0,
C03747,F,Nordeste,18-25,1799.06,635,45,0,0.241778,0,0.378023,0,
C03748,M,Nordeste,41-60,4661.37,705,135,0,0.946494,1,0.90122,1,
C03749,F,Norte,60+,2944.81,658,189,1,0.924453,1,0.715055,1,
C03750,M,Sudeste,26-40,5700.2,725,85,1,0.895681,1,0.909688,1,
C03751,F,Sudeste,26-40,3184.28,601,0,0,0.093092,0,0.282301,0,
C03752,M,Sudeste,26-40,1302.77,488,0,0,0.032936,0,0.106768,0,
C03753,M,Sudeste,26-40,3513.56,676,70,0,0.61554,1,0.689972,1,
C03754,M,Sudeste,26-40,6099.8,661,67,0,0.500796,1,0.591987,1,
C03755,M,Norte,26-40,2700.62,678,98,1,0.818693,1,0.797342,1,
C03756,M,Sudeste,41-60,3172.52,587,146,1,0.755366,1,0.54889,1,
C03757,M,Nordeste,26-40,3990.57,728,83,1,0.80933,1,0.832928,1,
C03758,F,Sudeste,41-60,10175.07,765,165,1,0.973727,1,0.92924,1,
C03759,M,Norte,41-60,6825.8,715,128,1,0.911885,1,0.861197,1,
C03760,M,Sul,26-40,3592.96,661,58,1,0.493616,0,0.619786,1,
C03761,M,Sul,26-40,5019.97,704,74,1,0.573133,1,0.635719,1,
C03762,M,Sudeste,18-25,4515.77,738,55,0,0.577812,1,0.707912,1,
C03763,M,Sudeste,18-25,1731.6,669,55,1,0.410153,0,0.534142,1,
C03764,M,Centro-Oeste,41-60,3101.63,573,176,0,0.803001,1,0.497158,0,
C03765,F,Sul,41-60,2263.25,462,76,0,0.10171,0,0.105033,0,
C03766,M,Sudeste,26-40,2158.02,480,13,0,0.029425,0,0.079041,0,
C03767,M,Sudeste,26-40,3972.47,626,63,1,0.63205,1,0.724545,1,
C03768,F,Sudeste,18-25,1309.94,744,23,1,0.33588,0,0.584001,1,
C03769,M,Sudeste,26-40,4887.96,635,98,1,0.855412,1,0.841783,1,
C03770,F,Sudeste,41-60,3521.41,665,141,1,0.864464,1,0.740769,1,
C03771,M,Sudeste,18-25,1000.0,524,38,0,0.085165,0,0.150935,0,
C03772,F,Sudeste,41-60,3636.82,520,104,0,0.311799,0,0.253866,0,
C03773,F,Sudeste,26-40,2034.76,578,62,0,0.213113,0,0.269156,0,
C03774,M,Sudeste,41-60,4995.26,748,155,1,0.963469,1,0.910593,1,
C03775,M,Sudeste,26-40,1864.31,519,54,0,0.059441,0,0.085882,0,
C03776,F,Sudeste,18-25,1000.0,530,9,0,0.03071,0,0.083801,0,
C03777,M,Nordeste,41-60,4956.3,623,170,0,0.789156,1,0.504035,1,
C03778,M,Centro-Oeste,18-25,2206.14,634,33,1,0.33408,0,0.540793,1,
C03779,M,Centro-Oeste,26-40,1741.18,644,95,0,0.606897,1,0.571351,1,
C03780,F,Nordeste,18-25,1166.73,649,26,1,0.062292,0,0.136233,0,
C03781,F,Sudeste,41-60,11351.08,819,170,1,0.988734,1,0.96755,1,
C03782,M,Sul,41-60,6824.2,649,157,1,0.928404,1,0.825929,1,
C03783,F,Sul,26-40,2221.42,594,51,0,0.269601,0,0.389673,0,
C03784,F,Sul,26-40,4030.97,691,62,0,0.693661,1,0.784751,1,
C03785,F,Centro-Oeste,26-40,3256.2,667,80,1,0.614241,1,0.651212,1,
C03786,F,Nordeste,41-60,1870.94,557,96,1,0.362816,0,0.317855,0,
C03787,M,Sudeste,18-25,3146.62,709,48,1,0.661598,1,0.795065,1,
C03788,F,Sudeste,26-40,1915.52,590,39,0,0.281806,0,0.44708,0,
C03789,M,Sudeste,26-40,1281.98,329,11,0,0.002478,0,0.006374,0,
C03790,F,Nordeste,60+,2008.92,518,145,0,0.530262,1,0.295179,0,
C03791,M,Centro-Oeste,26-40,4580.88,861,84,1,0.954361,1,0.963216,1,
C03792,M,Centro-Oeste,41-60,6218.31,660,169,1,0.951833,1,0.856324,1,
C03793,M,Sudeste,41-60,3555.85,683,172,0,0.862565,1,0.622897,1,
C03794,M,Nordeste,41-60,2361.11,469,136,1,0.324223,0,0.168896,0,
C03795,M,Sudeste,60+,5260.35,714,204,1,0.97347,1,0.865392,1,
C03796,F,Centro-Oeste,26-40,2425.05,567,27,0,0.062417,0,0.137477,0,
C03797,M,Centro-Oeste,41-60,2426.47,514,161,0,0.452614,0,0.186846,0,
C03798,F,Nordeste,41-60,2228.89,566,127,0,0.493479,0,0.332203,0,
C03799,M,Centro-Oeste,26-40,3412.88,702,75,0,0.766081,1,0.809515,1,
C03800,M,Sudeste,18-25,1087.99,715,67,1,0.531223,1,0.602577,1,
C03801,M,Sudeste,18-25,3454.35,754,66,1,0.820806,1,0.87574,1,
C03802,M,Nordeste,41-60,6172.01,596,128,1,0.764212,1,0.644476,1,
C03803,F,Centro-Oeste,41-60,4009.09,672,123,1,0.839047,1,0.759357,1,
C03804,F,Nordeste,26-40,1674.59,604,13,0,0.077717,0,0.198915,0,
C03805,F,Sul,26-40,4337.5,780,70,1,0.874217,1,0.912124,1,
C03806,M,Sudeste,18-25,1078.24,512,55,0,0.053146,0,0.072269,0,
C03807,F,Nordeste,18-25,1000.0,450,0,0,0.006103,0,0.019258,0,
C03808,F,Sul,41-60,3543.17,772,132,1,0.948086,1,0.908849,1,
C03809,F,Nordeste,60+,1806.43,663,162,0,0.827435,1,0.591514,1,
C03810,F,Nordeste,18-25,2484.72,635,0,0,0.104075,0,0.306942,0,
C03811,F,Nordeste,41-60,5358.15,664,158,1,0.895838,1,0.75332,1,
C03812,F,Sul,60+,4218.06,657,201,0,0.857353,1,0.500125,1,
C03813,F,Sul,26-40,4437.64,605,68,0,0.398715,0,0.471339,0,
C03814,M,Sudeste,18-25,2961.21,670,15,0,0.411671,0,0.695662,1,
C03815,M,Nordeste,60+,2114.11,664,240,0,0.965731,1,0.714639,1,
C03816,M,Centro-Oeste,18-25,2731.37,746,25,1,0.6788,1,0.858713,1,
C03817,M,Nordeste,26-40,2371.69,626,59,0,0.299417,0,0.399645,0,
C03818,M,Sudeste,26-40,3148.87,665,49,1,0.38973,0,0.549516,1,
C03819,M,Sudeste,18-25,1583.06,574,4,0,0.051576,0,0.153358,0,
C03820,M,Sudeste,41-60,3097.06,575,156,1,0.819285,1,0.601877,1,
C03821,M,Sudeste,18-25,2158.3,668,29,1,0.263523,0,0.476107,0,
C03822,M,Nordeste,18-25,2811.85,627,43,1,0.249603,0,0.404242,0,
C03823,M,Sudeste,41-60,2570.14,413,102,0,0.118512,0,0.083417,0,
C03824,F,Sudeste,41-60,4098.4,500,97,0,0.427982,0,0.385858,0,
C03825,F,Centro-Oeste,26-40,4504.21,724,98,1,0.815201,1,0.804685,1,
C03826,F,Nordeste,26-40,3145.42,653,35,1,0.293175,0,0.495789,0,
C03827,F,Sul,26-40,1680.07,442,0,0,0.008998,0,0.029407,0,
C03828,M,Sudeste,26-40,2745.08,604,107,0,0.38852,0,0.305717,0,
C03829,F,Sudeste,41-60,5068.96,645,150,1,0.895291,1,0.772568,1,
C03830,F,Norte,18-25,1436.55,580,10,1,0.074888,0,0.203979,0,
C03831,M,Sudeste,26-40,1372.39,534,102,0,0.260308,0,0.201063,0,
C03832,M,Sul,18-25,1519.86,649,1,0,0.17751,0,0.450647,0,
C03833,M,Sudeste,26-40,4289.51,639,83,1,0.642111,1,0.669678,1,
C03834,M,Sudeste,26-40,2032.13,666,98,1,0.601858,1,0.56064,1,
C03835,F,Sul,41-60,4964.42,665,134,0,0.870834,1,0.776862,1,
C03836,M,Sudeste,41-60,4222.37,466,125,0,0.235494,0,0.134566,0,
C03837,M,Centro-Oeste,26-40,4562.54,769,42,1,0.832097,1,0.920196,1,
C03838,M,Sul,18-25,1235.44,612,63,0,0.25568,0,0.31979,0,
C03839,M,Sudeste,41-60,3934.7,688,179,0,0.968972,1,0.886653,1,
C03840,F,Sul,26-40,4637.25,770,146,1,0.965902,1,0.926875,1,
C03841,M,Sudeste,41-60,3696.42,447,144,0,0.202936,0,0.085111,0,
C03842,M,Nordeste,18-25,2617.99,655,27,1,0.223774,0,0.420875,0,
C03843,F,Sul,26-40,1987.15,761,44,1,0.685279,1,0.819347,1,
C03844,F,Nordeste,26-40,2975.02,614,30,1,0.272885,0,0.484426,0,
C03845,M,Sudeste,41-60,5272.61,662,131,1,0.897492,1,0.826397,1,
C03846,M,Sudeste,18-25,2700.09,598,0,0,0.220025,0,0.527839,1,
C03847,F,Nordeste,26-40,3757.41,579,101,1,0.536781,1,0.485383,0,
C03848,F,Sudeste,26-40,4419.71,672,53,0,0.398185,0,0.538607,1,
C03849,F,Nordeste,18-25,1913.15,538,0,1,0.076079,0,0.234811,0,
C03850,F,Nordeste,26-40,4531.94,698,0,1,0.522104,1,0.826764,1,
C03851,M,Nordeste,18-25,1886.74,499,8,0,0.028661,0,0.082743,0,
C03852,M,Nordeste,60+,3533.89,582,217,1,0.740779,1,0.259051,0,
